reporting_date|reporting_date_period_type|geography_type_key|geography_key|product_key1|product_key2|product_key3|product_key4|product_status_key|channel_key|year_seasonality_key|iso_currency_code|stock_value|stock_quantity|price_status_key|scanned_margin|sales_value|sales_quantity|clearance_sales_value|clearance_sales_quantity|promotion_sales_value|promotion_sales_quantity|system_price|selling_price
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0100|1|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0100|1|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0100|1|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0100|1|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0100|1|3|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0000|0|1|4|0.0000|0|0.00000|0|0.000000|0|1.0567|1.47938
2017-05-30|1|0|0|13420||||1|1|4|GBP|1.0600|1|1|4|0.0000|0|0.00000|0|0.000000|0|1.0600|1.48400
2017-05-30|1|0|0|13420||||1|1|4|GBP|1.0600|1|1|4|0.0000|0|0.00000|0|0.000000|0|1.0600|1.48400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0200|2|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|1.3466|2|1|4|0.0000|0|0.00000|0|0.000000|0|0.6733|0.94262
2017-05-30|1|0|0|13420||||1|1|4|GBP|2.1200|2|1|4|0.0000|0|0.00000|0|0.000000|0|1.0600|1.48400
2017-05-30|1|0|0|13420||||1|1|4|GBP|2.1200|2|1|4|0.0000|0|0.00000|0|0.000000|0|1.0600|1.48400
2017-05-30|1|0|0|13420||||1|1|4|GBP|2.1200|2|1|4|0.0000|0|0.00000|0|0.000000|0|1.0600|1.48400
2017-05-30|1|0|0|13420||||1|1|4|GBP|4.2000|2|1|4|2.1000|1|0.21000|0|0.315000|0|2.1000|2.94000
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0400|4|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0400|4|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|6.3400|4|1|4|0.0000|0|0.00000|0|0.000000|0|1.5850|2.21900
2017-05-30|1|0|0|13420||||1|1|4|GBP|7.9000|5|1|4|0.0000|0|0.00000|0|0.000000|0|1.5800|2.21200
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0400|4|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0500|5|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|0.0500|5|1|4|0.0000|0|0.00000|0|0.000000|0|0.0100|0.01400
2017-05-30|1|0|0|13420||||1|1|4|GBP|18.9000|6|1|4|3.1500|1|0.31500|0|0.472500|0|3.1500|4.41000
2017-05-30|1|0|0|13420||||1|1|4|GBP|841.8060|180|2|4|46.7670|10|4.67670|1|7.015050|1|4.6767|6.54738
2017-05-30|1|0|0|13420||||1|1|4|GBP|841.0527|181|2|4|60.4071|13|6.04071|1|9.061065|1|4.6467|6.50538
2017-05-30|1|0|0|13420||||1|1|4|GBP|875.1600|187|2|4|51.4800|11|5.14800|1|7.722000|1|4.6800|6.55200
2017-05-30|1|0|0|13420||||1|1|4|GBP|255.4499|197|2|4|11.6703|9|1.16703|0|1.750545|1|1.2967|1.81538
2017-05-30|1|0|0|13420||||1|1|4|GBP|164.1601|197|2|4|9.1663|11|0.91663|1|1.374945|1|0.8333|1.16662
2017-05-30|1|0|0|13420||||1|1|4|GBP|26.2600|202|2|4|0.7800|6|0.07800|0|0.117000|0|0.1300|0.18200
2017-05-30|1|0|0|13420||||1|1|4|GBP|57.7932|204|2|4|2.5497|9|0.25497|0|0.382455|1|0.2833|0.39662
2017-05-30|1|0|0|13420||||1|1|4|GBP|809.1000|174|2|4|37.2000|8|3.72000|0|5.580000|1|4.6500|6.51000
2017-05-30|1|0|0|13420||||1|1|4|GBP|738.1286|158|2|4|51.3887|11|5.13887|1|7.708305|1|4.6717|6.54038
2017-05-30|1|0|0|13420||||1|1|4|GBP|728.5200|156|2|4|112.0800|24|11.20800|2|16.812000|3|4.6700|6.53800
2017-05-30|1|0|0|13420||||1|1|4|GBP|762.6000|164|2|4|74.4000|16|7.44000|1|11.160000|2|4.6500|6.51000
2017-05-30|1|0|0|13420||||1|1|4|GBP|784.7177|169|2|4|37.1464|8|3.71464|0|5.571960|1|4.6433|6.50062
2017-05-30|1|0|0|13420||||1|1|4|GBP|824.2359|177|2|4|69.8505|15|6.98505|1|10.477575|2|4.6567|6.51938
2017-05-30|1|0|0|13420||||1|1|4|GBP|792.7610|170|2|4|46.6330|10|4.66330|1|6.994950|1|4.6633|6.52862
2017-05-30|1|0|0|13420||||1|1|4|GBP|809.1000|174|2|4|46.5000|10|4.65000|1|6.975000|1|4.6500|6.51000
2017-05-30|1|0|0|13420||||1|1|4|GBP|839.0200|182|1|4|41.4900|9|4.14900|0|6.223500|1|4.6100|6.45400
2017-05-30|1|0|0|13420||||1|1|4|GBP|820.7408|176|1|4|37.3064|8|3.73064|0|5.595960|1|4.6633|6.52862
2017-05-30|1|0|0|13420||||1|1|4|GBP|828.1793|179|2|4|55.5204|12|5.55204|1|8.328060|1|4.6267|6.47738
2017-05-30|1|0|0|13420||||1|1|4|GBP|557.4800|181|2|4|15.4000|5|1.54000|0|2.310000|0|3.0800|4.31200
2017-05-30|1|0|0|13420||||1|1|4|GBP|849.3394|182|2|4|32.6669|7|3.26669|0|4.900035|1|4.6667|6.53338
2017-05-30|1|0|0|13420||||1|1|4|GBP|802.1400|174|1|4|59.9300|13|5.99300|1|8.989500|1|4.6100|6.45400
2017-05-30|1|0|0|13420||||1|1|4|GBP|839.2427|181|2|4|46.3670|10|4.63670|1|6.955050|1|4.6367|6.49138
2017-05-30|1|0|0|13420||||1|1|4|GBP|854.0895|185|2|4|41.5503|9|4.15503|0|6.232545|1|4.6167|6.46338
2017-05-30|1|0|0|13420||||1|1|4|GBP|564.8006|182|1|4|15.5165|5|1.55165|0|2.327475|0|3.1033|4.34462
2017-05-30|1|0|0|13420||||1|1|4|GBP|748.1700|163|1|4|55.0800|12|5.50800|1|8.262000|1|4.5900|6.42600
2017-05-30|1|0|0|13420||||1|1|4|GBP|769.6922|166|2|4|51.0037|11|5.10037|1|7.650555|1|4.6367|6.49138
2017-05-30|1|0|0|13420||||1|1|4|GBP|754.1521|163|2|4|87.9073|19|8.79073|1|13.186095|2|4.6267|6.47738
2017-05-30|1|0|0|13420||||1|1|4|GBP|808.5258|174|1|4|46.4670|10|4.64670|1|6.970050|1|4.6467|6.50538
2017-05-30|1|0|0|13420||||1|1|4|GBP|795.2076|172|2|4|55.4796|12|5.54796|1|8.321940|1|4.6233|6.47262
2017-05-30|1|0|0|13420||||1|1|4|GBP|813.1200|176|1|4|50.8200|11|5.08200|1|7.623000|1|4.6200|6.46800
2017-05-30|1|0|0|13420||||1|1|4|GBP|799.8258|174|1|4|45.9670|10|4.59670|1|6.895050|1|4.5967|6.43538
2017-05-30|1|0|0|13420||||1|1|4|GBP|813.0141|177|2|4|45.9330|10|4.59330|1|6.889950|1|4.5933|6.43062
2017-05-30|1|0|0|13420||||1|1|4|GBP|484.1200|182|2|4|34.5800|13|3.45800|1|5.187000|1|2.6600|3.72400
2017-05-30|1|0|0|13420||||1|1|4|GBP|801.5000|175|2|4|36.6400|8|3.66400|0|5.496000|1|4.5800|6.41200
2017-05-30|1|0|0|13420||||1|1|4|GBP|828.5940|180|2|4|69.0495|15|6.90495|1|10.357425|2|4.6033|6.44462
2017-05-30|1|0|0|13420||||1|1|4|GBP|796.9591|173|2|4|46.0670|10|4.60670|1|6.910050|1|4.6067|6.44938
2017-05-30|1|0|0|13420||||1|1|4|GBP|795.2291|173|2|4|41.3703|9|4.13703|0|6.205545|1|4.5967|6.43538
2017-05-30|1|0|0|13420||||1|1|4|GBP|94.6400|169|2|4|7.2800|13|0.72800|1|1.092000|1|0.5600|0.78400
2017-05-30|1|0|0|13420||||1|1|4|GBP|751.3909|173|1|4|52.1196|12|5.21196|1|7.817940|1|4.3433|6.08062
2017-05-30|1|0|0|13420||||1|1|4|GBP|806.6262|186|2|4|39.0303|9|3.90303|0|5.854545|1|4.3367|6.07138
2017-05-30|1|0|0|13420||||1|1|4|GBP|786.0060|180|2|4|43.6670|10|4.36670|1|6.550050|1|4.3667|6.11338
2017-05-30|1|0|0|13420||||1|1|4|GBP|856.0204|188|2|4|45.5330|10|4.55330|1|6.829950|1|4.5533|6.37462
2017-05-30|1|0|0|13420||||1|1|4|GBP|808.1200|178|2|4|27.2400|6|2.72400|0|4.086000|0|4.5400|6.35600
2017-05-30|1|0|0|13420||||1|1|4|GBP|782.6000|172|2|4|36.4000|8|3.64000|0|5.460000|1|4.5500|6.37000
2017-05-30|1|0|0|13420||||1|1|4|GBP|757.1200|169|2|4|67.2000|15|6.72000|1|10.080000|2|4.4800|6.27200
2017-05-30|1|0|0|13420||||1|1|4|GBP|820.8000|180|2|4|54.7200|12|5.47200|1|8.208000|1|4.5600|6.38400
2017-05-30|1|0|0|13420||||1|1|4|GBP|764.4000|168|2|4|59.1500|13|5.91500|1|8.872500|1|4.5500|6.37000
2017-05-30|1|0|0|13420||||1|1|4|GBP|820.2060|180|1|4|50.1237|11|5.01237|1|7.518555|1|4.5567|6.37938
2017-05-30|1|0|0|13420||||1|1|4|GBP|756.4122|166|2|4|63.7938|14|6.37938|1|9.569070|2|4.5567|6.37938
2017-05-30|1|0|0|13420||||1|1|4|GBP|774.0610|170|2|4|68.2995|15|6.82995|1|10.244925|2|4.5533|6.37462
2017-05-30|1|0|0|13420||||1|1|4|GBP|780.3000|170|2|4|36.7200|8|3.67200|0|5.508000|1|4.5900|6.42600
2017-05-30|1|0|0|13420||||1|1|4|GBP|754.1878|166|2|4|45.4330|10|4.54330|1|6.814950|1|4.5433|6.36062
2017-05-30|1|0|0|13420||||1|1|4|GBP|578.7922|166|1|4|48.8138|14|4.88138|1|7.322070|2|3.4867|4.88138
2017-05-30|1|0|0|13420||||1|1|4|GBP|716.2610|170|2|4|58.9862|14|5.89862|1|8.847930|2|4.2133|5.89862
2017-05-30|1|0|0|13420||||1|1|4|GBP|486.6456|168|2|4|20.2769|7|2.02769|0|3.041535|1|2.8967|4.05538
2017-05-30|1|0|0|13420||||1|1|4|GBP|730.4000|166|1|4|39.6000|9|3.96000|0|5.940000|1|4.4000|6.16000
2017-05-30|1|0|0|13420||||1|1|4|GBP|758.6200|166|2|4|63.9800|14|6.39800|1|9.597000|2|4.5700|6.39800
2017-05-30|1|0|0|13420||||1|1|4|GBP|518.1300|171|1|4|30.3000|10|3.03000|1|4.545000|1|3.0300|4.24200
2017-05-30|1|0|0|13420||||1|1|4|GBP|790.9200|169|2|4|37.4400|8|3.74400|0|5.616000|1|4.6800|6.55200
2017-05-30|1|0|0|13420||||1|1|4|GBP|750.0600|162|2|4|50.9300|11|5.09300|1|7.639500|1|4.6300|6.48200
2017-05-30|1|0|0|13420||||1|1|4|GBP|713.2981|157|1|4|49.9763|11|4.99763|1|7.496445|1|4.5433|6.36062
2017-05-30|1|0|0|13420||||1|1|4|GBP|706.8600|153|2|4|83.1600|18|8.31600|1|12.474000|2|4.6200|6.46800
2017-05-30|1|0|0|13420||||1|1|4|GBP|723.7700|157|2|4|87.5900|19|8.75900|1|13.138500|2|4.6100|6.45400
2017-05-30|1|0|0|13420||||1|1|4|GBP|782.0343|171|2|4|73.1728|16|7.31728|1|10.975920|2|4.5733|6.40262
2017-05-30|1|0|0|13420||||1|1|4|GBP|790.6324|172|2|4|59.7571|13|5.97571|1|8.963565|1|4.5967|6.43538
2017-05-30|1|0|0|13420||||1|1|4|GBP|834.1606|182|2|4|45.8330|10|4.58330|1|6.874950|1|4.5833|6.41662
2017-05-30|1|0|0|13420||||1|1|4|GBP|853.7400|186|2|4|45.9000|10|4.59000|1|6.885000|1|4.5900|6.42600
2017-05-30|1|0|0|13420||||1|1|4|GBP|816.6725|175|2|4|46.6670|10|4.66670|1|7.000050|1|4.6667|6.53338
2017-05-30|1|0|0|13420||||1|1|4|GBP|808.5258|174|2|4|74.3472|16|7.43472|1|11.152080|2|4.6467|6.50538
2017-05-30|1|0|0|13420||||1|1|4|GBP|859.5829|187|2|4|55.1604|12|5.51604|1|8.274060|1|4.5967|6.43538
2017-05-30|1|0|0|13420||||1|1|4|GBP|820.6959|177|2|4|74.1872|16|7.41872|1|11.128080|2|4.6367|6.49138
2017-05-30|1|0|0|13420||||1|1|4|GBP|584.0596|188|2|4|46.6005|15|4.66005|1|6.990075|2|3.1067|4.34938
2017-05-30|1|0|0|13420||||1|1|4|GBP|866.7600|186|2|4|88.5400|19|8.85400|1|13.281000|2|4.6600|6.52400
2017-05-30|1|0|0|13420||||1|1|4|GBP|595.7331|193|2|4|52.4739|17|5.24739|1|7.871085|2|3.0867|4.32138
2017-05-30|1|0|0|13420||||1|1|4|GBP|583.4262|186|1|4|37.6404|12|3.76404|1|5.646060|1|3.1367|4.39138
2017-05-30|1|0|0|13420||||1|1|4|GBP|909.4734|198|2|4|73.4928|16|7.34928|1|11.023920|2|4.5933|6.43062
2017-05-30|1|0|0|13420||||1|1|4|GBP|967.4196|212|2|4|109.5192|24|10.95192|2|16.427880|3|4.5633|6.38862
2017-05-30|1|0|0|13420||||1|1|4|GBP|1062.0000|225|2|4|70.8000|15|7.08000|1|10.620000|2|4.7200|6.60800
2017-05-30|1|0|0|13420||||1|1|4|GBP|1023.7087|239|2|4|89.9493|21|8.99493|2|13.492395|3|4.2833|5.99662
2017-05-30|1|0|0|13420||||1|1|4|GBP|981.2400|204|2|4|67.3400|14|6.73400|1|10.101000|2|4.8100|6.73400
2017-05-30|1|0|0|13420||||1|1|4|GBP|1040.1461|217|2|4|81.4861|17|8.14861|1|12.222915|2|4.7933|6.71062
2017-05-30|1|0|0|13420||||1|1|4|GBP|1151.6800|236|2|4|78.0800|16|7.80800|1|11.712000|2|4.8800|6.83200
2017-05-30|1|0|0|13420||||1|1|4|GBP|871.7940|180|2|4|43.5897|9|4.35897|0|6.538455|1|4.8433|6.78062
2017-05-30|1|0|0|13420||||1|1|4|GBP|916.6500|189|2|4|67.9000|14|6.79000|1|10.185000|2|4.8500|6.79000
2017-05-30|1|0|0|13420||||1|1|4|GBP|991.3099|203|2|4|73.2495|15|7.32495|1|10.987425|2|4.8833|6.83662
2017-05-30|1|0|0|13420||||1|1|4|GBP|786.2113|161|2|4|68.3662|14|6.83662|1|10.254930|2|4.8833|6.83662
2017-05-30|1|0|0|13420||||1|1|4|GBP|861.2208|176|2|4|58.7196|12|5.87196|1|8.807940|1|4.8933|6.85062
2017-05-30|1|0|0|13420||||1|1|4|GBP|915.0471|187|2|4|53.8263|11|5.38263|1|8.073945|1|4.8933|6.85062
2017-05-30|1|0|0|13420||||1|1|4|GBP|973.1100|199|1|4|63.5700|13|6.35700|1|9.535500|1|4.8900|6.84600
2017-05-30|1|0|0|13420||||1|1|4|GBP|1035.2596|212|1|4|43.9497|9|4.39497|0|6.592455|1|4.8833|6.83662
2017-05-30|1|0|0|13420||||1|1|4|GBP|671.6046|138|1|4|43.8003|9|4.38003|0|6.570045|1|4.8667|6.81338
2017-05-30|1|0|0|13420||||1|1|4|GBP|715.4049|147|1|4|43.8003|9|4.38003|0|6.570045|1|4.8667|6.81338
2017-05-30|1|0|0|13420||||1|1|4|GBP|761.0500|155|1|4|54.0100|11|5.40100|1|8.101500|1|4.9100|6.87400
2017-05-30|1|0|0|13420||||1|1|4|GBP|795.9412|164|2|4|63.0929|13|6.30929|1|9.463935|1|4.8533|6.79462
2017-05-30|1|0|0|13420||||1|1|4|GBP|711.4800|147|2|4|62.9200|13|6.29200|1|9.438000|1|4.8400|6.77600
2017-05-30|1|0|0|13420||||1|1|4|GBP|516.8100|161|1|4|28.8900|9|2.88900|0|4.333500|1|3.2100|4.49400
2017-05-30|1|0|0|13420||||1|1|4|GBP|543.6223|169|2|4|22.5169|7|2.25169|0|3.377535|1|3.2167|4.50338
2017-05-30|1|0|0|13420||||1|1|4|GBP|545.6000|176|1|4|43.4000|14|4.34000|1|6.510000|2|3.1000|4.34000
2017-05-30|1|0|0|13420||||1|1|4|GBP|637.3097|191|2|4|53.3872|16|5.33872|1|8.008080|2|3.3367|4.67138
2017-05-30|1|0|0|13420||||1|1|4|GBP|629.6802|206|2|4|45.8505|15|4.58505|1|6.877575|2|3.0567|4.27938
2017-05-30|1|0|0|13420||||1|1|4|GBP|990.6027|219|1|4|58.8029|13|5.88029|1|8.820435|1|4.5233|6.33262
2017-05-30|1|0|0|13420||||1|1|4|GBP|1084.1255|235|2|4|59.9729|13|5.99729|1|8.995935|1|4.6133|6.45862
2017-05-30|1|0|0|13420||||1|1|4|GBP|1141.6184|248|1|4|36.8264|8|3.68264|0|5.523960|1|4.6033|6.44462
2017-05-30|1|0|0|13420||||1|1|4|GBP|1180.4781|257|2|4|41.3397|9|4.13397|0|6.200955|1|4.5933|6.43062
2017-05-30|1|0|0|13420||||1|1|4|GBP|1225.3822|266|1|4|46.0670|10|4.60670|1|6.910050|1|4.6067|6.44938
2017-05-30|1|0|0|13420||||1|1|4|GBP|563.0400|184|1|4|24.4800|8|2.44800|0|3.672000|1|3.0600|4.28400
2017-05-30|1|0|0|13420||||1|1|4|GBP|895.7900|191|1|4|65.6600|14|6.56600|1|9.849000|2|4.6900|6.56600
2017-05-30|1|0|0|13420||||1|1|4|GBP|985.9932|204|2|4|57.9996|12|5.79996|1|8.699940|1|4.8333|6.76662
2017-05-30|1|0|0|13420||||1|1|4|GBP|1039.6728|216|1|4|62.5729|13|6.25729|1|9.385935|1|4.8133|6.73862
2017-05-30|1|0|0|13420||||1|1|4|GBP|1106.5524|228|1|4|48.5330|10|4.85330|1|7.279950|1|4.8533|6.79462
2017-05-30|1|0|0|13420||||1|1|4|GBP|1179.3386|242|1|4|68.2262|14|6.82262|1|10.233930|2|4.8733|6.82262
2017-05-30|1|0|0|13420||||1|1|4|GBP|1243.3152|256|1|4|38.8536|8|3.88536|0|5.828040|1|4.8567|6.79938
2017-05-30|1|0|0|13420||||1|1|4|GBP|1286.1245|265|1|4|58.2396|12|5.82396|1|8.735940|1|4.8533|6.79462
2017-05-30|1|0|0|13420||||1|1|4|GBP|1006.4829|487|1|4|59.9343|29|5.99343|2|8.990145|4|2.0667|2.89338
2017-05-30|1|0|0|13420||||1|1|4|GBP|1056.6400|508|1|4|64.4800|31|6.44800|3|9.672000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1083.6800|521|1|4|56.1600|27|5.61600|2|8.424000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1125.2800|541|1|4|60.3200|29|6.03200|2|9.048000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1104.4800|531|1|4|62.4000|30|6.24000|3|9.360000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1158.7986|558|1|4|64.3777|31|6.43777|3|9.656655|4|2.0767|2.90738
2017-05-30|1|0|0|13420||||1|1|4|GBP|1058.7200|509|1|4|47.8400|23|4.78400|2|7.176000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|969.2800|466|1|4|64.4800|31|6.44800|3|9.672000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|979.6800|471|1|4|393.1200|189|39.31200|18|58.968000|28|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1181.4400|568|1|4|384.8000|185|38.48000|18|57.720000|27|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1214.7200|584|1|4|280.8000|135|28.08000|13|42.120000|20|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1487.2000|715|1|4|151.8400|73|15.18400|7|22.776000|10|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1331.3146|638|1|4|143.9823|69|14.39823|6|21.597345|10|2.0867|2.92138
2017-05-30|1|0|0|13420||||1|1|4|GBP|1320.8000|635|1|4|89.4400|43|8.94400|4|13.416000|6|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1206.6606|582|1|4|64.2723|31|6.42723|3|9.640845|4|2.0733|2.90262
2017-05-30|1|0|0|13420||||1|1|4|GBP|1013.0803|491|1|4|49.5192|24|4.95192|2|7.427880|3|2.0633|2.88862
2017-05-30|1|0|0|13420||||1|1|4|GBP|1058.3164|508|1|4|56.2491|27|5.62491|2|8.437365|4|2.0833|2.91662
2017-05-30|1|0|0|13420||||1|1|4|GBP|1016.6504|488|1|4|39.5827|19|3.95827|1|5.937405|2|2.0833|2.91662
2017-05-30|1|0|0|13420||||1|1|4|GBP|1049.1800|502|1|4|39.7100|19|3.97100|1|5.956500|2|2.0900|2.92600
2017-05-30|1|0|0|13420||||1|1|4|GBP|945.8182|454|1|4|39.5827|19|3.95827|1|5.937405|2|2.0833|2.91662
2017-05-30|1|0|0|13420||||1|1|4|GBP|994.2400|478|1|4|41.6000|20|4.16000|2|6.240000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|981.2343|471|1|4|39.5827|19|3.95827|1|5.937405|2|2.0833|2.91662
2017-05-30|1|0|0|13420||||1|1|4|GBP|967.2000|465|1|4|49.9200|24|4.99200|2|7.488000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1023.3600|492|1|4|41.6000|20|4.16000|2|6.240000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1029.6000|495|1|4|33.2800|16|3.32800|1|4.992000|2|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1035.8400|498|1|4|29.1200|14|2.91200|1|4.368000|2|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1037.9200|499|1|4|33.2800|16|3.32800|1|4.992000|2|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1071.2000|515|1|4|35.3600|17|3.53600|1|5.304000|2|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1052.4800|506|1|4|39.5200|19|3.95200|1|5.928000|2|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1101.0758|526|1|4|41.8660|20|4.18660|2|6.279900|3|2.0933|2.93062
2017-05-30|1|0|0|13420||||1|1|4|GBP|1056.6400|508|1|4|45.7600|22|4.57600|2|6.864000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1012.9600|487|1|4|49.9200|24|4.99200|2|7.488000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1031.6800|496|1|4|37.4400|18|3.74400|1|5.616000|2|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1069.1200|514|1|4|47.8400|23|4.78400|2|7.176000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1088.1908|524|1|4|33.2272|16|3.32272|1|4.984080|2|2.0767|2.90738
2017-05-30|1|0|0|13420||||1|1|4|GBP|1015.2505|485|1|4|43.9593|21|4.39593|2|6.593895|3|2.0933|2.93062
2017-05-30|1|0|0|13420||||1|1|4|GBP|1046.6568|504|1|4|58.1476|28|5.81476|2|8.722140|4|2.0767|2.90738
2017-05-30|1|0|0|13420||||1|1|4|GBP|1046.2400|503|1|4|47.8400|23|4.78400|2|7.176000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1073.2800|516|1|4|33.2800|16|3.32800|1|4.992000|2|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1073.2800|516|1|4|47.8400|23|4.78400|2|7.176000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1062.8800|511|1|4|56.1600|27|5.61600|2|8.424000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1069.1200|514|1|4|47.8400|23|4.78400|2|7.176000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1025.4400|493|1|4|24.9600|12|2.49600|1|3.744000|1|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1048.3200|504|1|4|45.7600|22|4.57600|2|6.864000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1027.9665|495|1|4|39.4573|19|3.94573|1|5.918595|2|2.0767|2.90738
2017-05-30|1|0|0|13420||||1|1|4|GBP|1014.5671|487|1|4|52.0825|25|5.20825|2|7.812375|3|2.0833|2.91662
2017-05-30|1|0|0|13420||||1|1|4|GBP|1011.3529|487|1|4|39.4573|19|3.94573|1|5.918595|2|2.0767|2.90738
2017-05-30|1|0|0|13420||||1|1|4|GBP|911.0400|438|1|4|58.2400|28|5.82400|2|8.736000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|963.0400|463|1|4|47.8400|23|4.78400|2|7.176000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|921.4400|443|1|4|41.6000|20|4.16000|2|6.240000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|967.2000|465|1|4|52.0000|25|5.20000|2|7.800000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|940.1600|452|1|4|60.3200|29|6.03200|2|9.048000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1004.6400|483|1|4|47.8400|23|4.78400|2|7.176000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1008.8000|485|1|4|60.3200|29|6.03200|2|9.048000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|955.2820|460|1|4|62.3010|30|6.23010|3|9.345150|4|2.0767|2.90738
2017-05-30|1|0|0|13420||||1|1|4|GBP|902.7200|434|1|4|49.9200|24|4.99200|2|7.488000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|923.5200|444|1|4|66.5600|32|6.65600|3|9.984000|4|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|968.7345|465|1|4|41.6660|20|4.16660|2|6.249900|3|2.0833|2.91662
2017-05-30|1|0|0|13420||||1|1|4|GBP|933.9200|449|1|4|37.4400|18|3.74400|1|5.616000|2|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|742.5600|357|1|4|52.0000|25|5.20000|2|7.800000|3|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|797.9039|383|1|4|206.2467|99|20.62467|9|30.937005|14|2.0833|2.91662
2017-05-30|1|0|0|13420||||1|1|4|GBP|852.8000|410|1|4|378.5600|182|37.85600|18|56.784000|27|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1231.3600|592|1|4|266.2400|128|26.62400|12|39.936000|19|2.0800|2.91200
2017-05-30|1|0|0|13420||||1|1|4|GBP|1499.6800|721|1|4|162.2400|78|16.22400|7|24.336000|11|2.0800|2.91200
